Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.568 [0.546 - 0.596],0.557 [0.555 - 0.559],0.555 [0.516 - 0.596],0.557 [0.555 - 0.559],0.004 [0.003 - 0.004],0.111 [0.073 - 0.152],0.007 [0.006 - 0.008]
Demographic,0.569 [0.546 - 0.590],0.541 [0.539 - 0.543],0.541 [0.499 - 0.570],0.541 [0.539 - 0.543],0.003 [0.003 - 0.004],0.081 [0.040 - 0.112],0.007 [0.006 - 0.007]
Metabolite+Demographic,0.578 [0.556 - 0.600],0.570 [0.569 - 0.572],0.569 [0.533 - 0.604],0.570 [0.569 - 0.572],0.004 [0.003 - 0.004],0.139 [0.103 - 0.175],0.008 [0.007 - 0.008]
