Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.632 [0.601 - 0.652],0.596 [0.593 - 0.598],0.598 [0.551 - 0.637],0.596 [0.593 - 0.599],0.004 [0.003 - 0.004],0.193 [0.147 - 0.233],0.007 [0.006 - 0.008]
Demographic,0.643 [0.619 - 0.671],0.609 [0.607 - 0.611],0.608 [0.567 - 0.647],0.609 [0.607 - 0.611],0.004 [0.003 - 0.004],0.216 [0.176 - 0.257],0.008 [0.007 - 0.008]
Metabolite+Demographic,0.677 [0.649 - 0.703],0.621 [0.618 - 0.623],0.622 [0.575 - 0.669],0.621 [0.618 - 0.623],0.004 [0.004 - 0.004],0.242 [0.195 - 0.290],0.008 [0.007 - 0.009]
