Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.614 [0.562 - 0.675],0.569 [0.566 - 0.571],0.580 [0.471 - 0.678],0.569 [0.566 - 0.570],0.001 [0.001 - 0.001],0.148 [0.040 - 0.246],0.001 [0.001 - 0.002]
Demographic,0.575 [0.541 - 0.641],0.588 [0.586 - 0.589],0.585 [0.492 - 0.701],0.588 [0.586 - 0.589],0.001 [0.001 - 0.001],0.174 [0.079 - 0.288],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.620 [0.565 - 0.672],0.577 [0.575 - 0.579],0.586 [0.510 - 0.677],0.577 [0.575 - 0.579],0.001 [0.001 - 0.001],0.162 [0.088 - 0.253],0.001 [0.001 - 0.002]
