Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.620 [0.611 - 0.631],0.581 [0.580 - 0.583],0.582 [0.567 - 0.600],0.581 [0.579 - 0.583],0.018 [0.017 - 0.019],0.164 [0.147 - 0.182],0.034 [0.032 - 0.036]
Demographic,0.681 [0.670 - 0.693],0.641 [0.639 - 0.643],0.640 [0.621 - 0.656],0.641 [0.639 - 0.643],0.022 [0.021 - 0.023],0.281 [0.261 - 0.297],0.043 [0.042 - 0.045]
Metabolite+Demographic,0.686 [0.675 - 0.698],0.639 [0.637 - 0.641],0.640 [0.622 - 0.657],0.639 [0.637 - 0.641],0.022 [0.022 - 0.023],0.279 [0.260 - 0.296],0.043 [0.042 - 0.045]
