Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.584 [0.559 - 0.599],0.574 [0.572 - 0.576],0.577 [0.539 - 0.610],0.574 [0.572 - 0.576],0.004 [0.004 - 0.004],0.151 [0.112 - 0.186],0.008 [0.007 - 0.009]
Demographic,0.589 [0.567 - 0.608],0.557 [0.555 - 0.559],0.553 [0.520 - 0.589],0.557 [0.555 - 0.559],0.004 [0.004 - 0.004],0.110 [0.077 - 0.147],0.008 [0.007 - 0.008]
Metabolite+Demographic,0.607 [0.588 - 0.625],0.569 [0.567 - 0.572],0.571 [0.531 - 0.597],0.569 [0.567 - 0.572],0.004 [0.004 - 0.004],0.140 [0.098 - 0.167],0.008 [0.007 - 0.009]
