Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.545 [0.535 - 0.561],0.538 [0.536 - 0.541],0.537 [0.519 - 0.562],0.538 [0.536 - 0.541],0.013 [0.012 - 0.014],0.075 [0.059 - 0.101],0.026 [0.024 - 0.027]
Demographic,0.579 [0.567 - 0.591],0.561 [0.558 - 0.563],0.560 [0.545 - 0.581],0.561 [0.558 - 0.563],0.014 [0.014 - 0.015],0.120 [0.105 - 0.141],0.028 [0.027 - 0.030]
Metabolite+Demographic,0.577 [0.566 - 0.591],0.553 [0.551 - 0.555],0.554 [0.535 - 0.574],0.553 [0.551 - 0.555],0.014 [0.013 - 0.015],0.106 [0.089 - 0.128],0.027 [0.026 - 0.029]
