Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.470 [0.418 - 0.522],0.476 [0.474 - 0.478],0.482 [0.389 - 0.581],0.476 [0.474 - 0.478],0.000 [0.000 - 0.001],-0.043 [-0.136 - 0.058],0.001 [0.001 - 0.001]
Demographic,0.497 [0.441 - 0.543],0.486 [0.483 - 0.488],0.481 [0.397 - 0.552],0.486 [0.483 - 0.488],0.000 [0.000 - 0.001],-0.033 [-0.118 - 0.038],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.505 [0.456 - 0.554],0.499 [0.497 - 0.501],0.495 [0.405 - 0.580],0.499 [0.498 - 0.501],0.001 [0.000 - 0.001],-0.006 [-0.096 - 0.080],0.001 [0.001 - 0.001]
