Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.559 [0.555 - 0.563],0.543 [0.540 - 0.545],0.543 [0.537 - 0.549],0.543 [0.540 - 0.545],0.181 [0.178 - 0.183],0.085 [0.079 - 0.091],0.271 [0.267 - 0.274]
Demographic,0.588 [0.584 - 0.591],0.562 [0.560 - 0.564],0.562 [0.556 - 0.567],0.562 [0.560 - 0.565],0.192 [0.189 - 0.195],0.124 [0.118 - 0.130],0.287 [0.283 - 0.290]
Metabolite+Demographic,0.592 [0.589 - 0.595],0.564 [0.563 - 0.567],0.565 [0.559 - 0.571],0.564 [0.562 - 0.567],0.194 [0.191 - 0.197],0.129 [0.124 - 0.136],0.289 [0.285 - 0.292]
