Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.680 [0.668 - 0.692],0.635 [0.633 - 0.637],0.633 [0.615 - 0.652],0.635 [0.633 - 0.637],0.014 [0.013 - 0.015],0.269 [0.249 - 0.288],0.027 [0.026 - 0.029]
Demographic,0.739 [0.731 - 0.750],0.680 [0.678 - 0.683],0.680 [0.660 - 0.706],0.680 [0.678 - 0.682],0.017 [0.016 - 0.018],0.360 [0.340 - 0.386],0.033 [0.031 - 0.035]
Metabolite+Demographic,0.753 [0.744 - 0.764],0.694 [0.692 - 0.696],0.696 [0.673 - 0.718],0.694 [0.692 - 0.696],0.018 [0.017 - 0.019],0.390 [0.367 - 0.413],0.035 [0.033 - 0.037]
