Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.602 [0.571 - 0.635],0.575 [0.573 - 0.577],0.575 [0.531 - 0.630],0.575 [0.573 - 0.577],0.002 [0.002 - 0.002],0.150 [0.105 - 0.206],0.004 [0.003 - 0.004]
Demographic,0.583 [0.542 - 0.615],0.557 [0.555 - 0.559],0.560 [0.501 - 0.618],0.557 [0.555 - 0.559],0.002 [0.001 - 0.002],0.117 [0.059 - 0.174],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.632 [0.592 - 0.659],0.586 [0.584 - 0.588],0.596 [0.524 - 0.641],0.586 [0.584 - 0.588],0.002 [0.002 - 0.002],0.182 [0.110 - 0.226],0.004 [0.003 - 0.005]
