Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.669 [0.657 - 0.681],0.617 [0.614 - 0.619],0.613 [0.593 - 0.639],0.617 [0.614 - 0.619],0.013 [0.012 - 0.014],0.230 [0.209 - 0.256],0.026 [0.024 - 0.027]
Demographic,0.765 [0.756 - 0.775],0.687 [0.686 - 0.689],0.687 [0.662 - 0.706],0.687 [0.686 - 0.689],0.018 [0.017 - 0.019],0.374 [0.350 - 0.394],0.034 [0.032 - 0.037]
Metabolite+Demographic,0.764 [0.754 - 0.775],0.683 [0.681 - 0.684],0.685 [0.665 - 0.709],0.683 [0.681 - 0.684],0.017 [0.016 - 0.019],0.368 [0.347 - 0.392],0.034 [0.032 - 0.036]
