Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.590 [0.559 - 0.628],0.551 [0.549 - 0.553],0.552 [0.491 - 0.615],0.550 [0.549 - 0.553],0.001 [0.001 - 0.002],0.103 [0.042 - 0.166],0.003 [0.002 - 0.003]
Demographic,0.618 [0.589 - 0.652],0.588 [0.586 - 0.590],0.594 [0.539 - 0.653],0.588 [0.586 - 0.590],0.002 [0.001 - 0.002],0.183 [0.127 - 0.241],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.613 [0.581 - 0.647],0.570 [0.568 - 0.572],0.566 [0.510 - 0.629],0.570 [0.568 - 0.572],0.002 [0.001 - 0.002],0.135 [0.080 - 0.199],0.003 [0.003 - 0.003]
