Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.487 [0.442 - 0.525],0.514 [0.512 - 0.516],0.517 [0.446 - 0.574],0.514 [0.512 - 0.516],0.001 [0.001 - 0.001],0.030 [-0.040 - 0.087],0.002 [0.001 - 0.002]
Demographic,0.533 [0.495 - 0.564],0.514 [0.512 - 0.516],0.517 [0.457 - 0.585],0.514 [0.512 - 0.516],0.001 [0.001 - 0.001],0.031 [-0.030 - 0.099],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.505 [0.466 - 0.545],0.494 [0.492 - 0.496],0.500 [0.434 - 0.571],0.494 [0.492 - 0.496],0.001 [0.001 - 0.001],-0.007 [-0.072 - 0.064],0.002 [0.001 - 0.002]
