Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.634 [0.625 - 0.645],0.593 [0.591 - 0.595],0.593 [0.579 - 0.615],0.593 [0.591 - 0.595],0.013 [0.012 - 0.014],0.187 [0.172 - 0.208],0.026 [0.024 - 0.027]
Demographic,0.709 [0.695 - 0.719],0.676 [0.674 - 0.678],0.679 [0.653 - 0.699],0.676 [0.674 - 0.678],0.019 [0.018 - 0.020],0.354 [0.329 - 0.375],0.036 [0.034 - 0.038]
Metabolite+Demographic,0.712 [0.698 - 0.722],0.678 [0.676 - 0.679],0.679 [0.653 - 0.696],0.678 [0.676 - 0.679],0.019 [0.018 - 0.020],0.357 [0.331 - 0.375],0.036 [0.034 - 0.038]
