Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.632 [0.601 - 0.647],0.600 [0.598 - 0.602],0.601 [0.548 - 0.633],0.600 [0.598 - 0.602],0.003 [0.003 - 0.003],0.201 [0.148 - 0.233],0.006 [0.006 - 0.007]
Demographic,0.735 [0.715 - 0.754],0.674 [0.672 - 0.676],0.671 [0.627 - 0.712],0.674 [0.672 - 0.676],0.004 [0.004 - 0.005],0.346 [0.301 - 0.386],0.009 [0.008 - 0.009]
Metabolite+Demographic,0.729 [0.706 - 0.750],0.673 [0.671 - 0.675],0.671 [0.626 - 0.709],0.673 [0.671 - 0.675],0.004 [0.004 - 0.005],0.344 [0.299 - 0.383],0.008 [0.008 - 0.009]
