Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.618 [0.581 - 0.656],0.585 [0.583 - 0.587],0.581 [0.510 - 0.658],0.585 [0.583 - 0.587],0.001 [0.001 - 0.001],0.167 [0.094 - 0.242],0.002 [0.001 - 0.002]
Demographic,0.582 [0.532 - 0.632],0.561 [0.558 - 0.563],0.563 [0.473 - 0.644],0.561 [0.558 - 0.563],0.001 [0.001 - 0.001],0.124 [0.033 - 0.204],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.617 [0.582 - 0.659],0.572 [0.570 - 0.574],0.569 [0.494 - 0.651],0.572 [0.570 - 0.574],0.001 [0.001 - 0.001],0.141 [0.065 - 0.222],0.002 [0.001 - 0.002]
