Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.696 [0.691 - 0.703],0.641 [0.639 - 0.643],0.640 [0.630 - 0.653],0.641 [0.639 - 0.643],0.078 [0.076 - 0.080],0.282 [0.270 - 0.292],0.139 [0.135 - 0.142]
Demographic,0.706 [0.700 - 0.710],0.652 [0.650 - 0.654],0.652 [0.641 - 0.660],0.652 [0.650 - 0.655],0.082 [0.080 - 0.083],0.304 [0.293 - 0.312],0.145 [0.142 - 0.148]
Metabolite+Demographic,0.741 [0.736 - 0.745],0.676 [0.674 - 0.677],0.675 [0.666 - 0.684],0.676 [0.674 - 0.677],0.090 [0.088 - 0.092],0.351 [0.342 - 0.361],0.159 [0.155 - 0.162]
