Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.588 [0.557 - 0.616],0.560 [0.558 - 0.562],0.557 [0.507 - 0.609],0.560 [0.558 - 0.562],0.003 [0.003 - 0.004],0.115 [0.068 - 0.168],0.006 [0.006 - 0.007]
Demographic,0.686 [0.663 - 0.709],0.645 [0.643 - 0.647],0.642 [0.599 - 0.689],0.645 [0.643 - 0.647],0.005 [0.004 - 0.005],0.287 [0.243 - 0.334],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.693 [0.666 - 0.715],0.636 [0.633 - 0.637],0.634 [0.586 - 0.682],0.636 [0.633 - 0.637],0.004 [0.004 - 0.005],0.270 [0.222 - 0.317],0.009 [0.008 - 0.010]
