Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.556 [0.551 - 0.560],0.541 [0.538 - 0.544],0.541 [0.532 - 0.549],0.541 [0.538 - 0.543],0.097 [0.095 - 0.099],0.081 [0.073 - 0.089],0.164 [0.161 - 0.168]
Demographic,0.622 [0.618 - 0.626],0.589 [0.587 - 0.592],0.589 [0.583 - 0.597],0.589 [0.587 - 0.592],0.115 [0.114 - 0.117],0.178 [0.172 - 0.186],0.193 [0.191 - 0.196]
Metabolite+Demographic,0.622 [0.618 - 0.626],0.589 [0.587 - 0.591],0.589 [0.581 - 0.597],0.589 [0.587 - 0.592],0.115 [0.114 - 0.117],0.178 [0.170 - 0.186],0.193 [0.190 - 0.196]
