Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.635 [0.610 - 0.670],0.604 [0.602 - 0.607],0.597 [0.560 - 0.651],0.604 [0.602 - 0.607],0.004 [0.004 - 0.005],0.202 [0.164 - 0.256],0.008 [0.008 - 0.010]
Demographic,0.694 [0.662 - 0.714],0.649 [0.646 - 0.652],0.652 [0.591 - 0.695],0.649 [0.646 - 0.652],0.005 [0.005 - 0.006],0.301 [0.239 - 0.344],0.010 [0.009 - 0.012]
Metabolite+Demographic,0.715 [0.681 - 0.744],0.676 [0.673 - 0.679],0.675 [0.621 - 0.719],0.676 [0.673 - 0.679],0.006 [0.005 - 0.007],0.350 [0.297 - 0.394],0.011 [0.010 - 0.013]
