Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.547 [0.540 - 0.554],0.535 [0.533 - 0.537],0.536 [0.523 - 0.547],0.535 [0.533 - 0.537],0.039 [0.038 - 0.041],0.071 [0.059 - 0.083],0.074 [0.071 - 0.076]
Demographic,0.580 [0.573 - 0.586],0.560 [0.558 - 0.562],0.560 [0.549 - 0.572],0.560 [0.558 - 0.562],0.043 [0.042 - 0.045],0.120 [0.109 - 0.131],0.080 [0.079 - 0.083]
Metabolite+Demographic,0.583 [0.576 - 0.588],0.564 [0.562 - 0.565],0.563 [0.553 - 0.576],0.564 [0.562 - 0.566],0.044 [0.043 - 0.046],0.127 [0.115 - 0.140],0.082 [0.080 - 0.084]
