Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.580 [0.566 - 0.592],0.564 [0.562 - 0.567],0.563 [0.542 - 0.582],0.564 [0.562 - 0.567],0.013 [0.013 - 0.014],0.127 [0.107 - 0.148],0.026 [0.025 - 0.027]
Demographic,0.619 [0.608 - 0.631],0.588 [0.586 - 0.591],0.588 [0.570 - 0.609],0.588 [0.586 - 0.590],0.015 [0.014 - 0.015],0.177 [0.156 - 0.198],0.028 [0.027 - 0.030]
Metabolite+Demographic,0.624 [0.613 - 0.638],0.590 [0.588 - 0.592],0.588 [0.567 - 0.612],0.590 [0.588 - 0.592],0.015 [0.014 - 0.015],0.178 [0.157 - 0.201],0.029 [0.027 - 0.030]
