Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.687 [0.662 - 0.709],0.638 [0.636 - 0.640],0.636 [0.583 - 0.686],0.638 [0.636 - 0.640],0.003 [0.002 - 0.003],0.275 [0.220 - 0.324],0.006 [0.005 - 0.006]
Demographic,0.740 [0.714 - 0.765],0.670 [0.668 - 0.672],0.676 [0.632 - 0.719],0.670 [0.668 - 0.672],0.003 [0.003 - 0.004],0.345 [0.301 - 0.387],0.006 [0.006 - 0.007]
Metabolite+Demographic,0.769 [0.743 - 0.796],0.701 [0.699 - 0.703],0.699 [0.657 - 0.751],0.701 [0.699 - 0.703],0.004 [0.003 - 0.004],0.399 [0.357 - 0.452],0.007 [0.007 - 0.008]
