Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.578 [0.567 - 0.590],0.552 [0.550 - 0.553],0.552 [0.533 - 0.571],0.552 [0.550 - 0.553],0.015 [0.014 - 0.016],0.104 [0.085 - 0.124],0.029 [0.027 - 0.030]
Demographic,0.620 [0.609 - 0.629],0.586 [0.584 - 0.588],0.585 [0.567 - 0.602],0.586 [0.584 - 0.588],0.017 [0.016 - 0.018],0.171 [0.152 - 0.189],0.033 [0.031 - 0.034]
Metabolite+Demographic,0.624 [0.612 - 0.633],0.585 [0.583 - 0.586],0.584 [0.570 - 0.601],0.585 [0.583 - 0.586],0.017 [0.016 - 0.018],0.169 [0.155 - 0.186],0.032 [0.031 - 0.034]
