Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.541 [0.522 - 0.556],0.537 [0.534 - 0.539],0.535 [0.503 - 0.557],0.537 [0.534 - 0.539],0.005 [0.004 - 0.005],0.071 [0.037 - 0.095],0.009 [0.008 - 0.010]
Demographic,0.614 [0.600 - 0.631],0.571 [0.569 - 0.573],0.570 [0.545 - 0.600],0.571 [0.569 - 0.573],0.005 [0.005 - 0.006],0.141 [0.115 - 0.172],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.620 [0.606 - 0.637],0.573 [0.571 - 0.575],0.571 [0.542 - 0.605],0.573 [0.571 - 0.575],0.006 [0.005 - 0.006],0.145 [0.115 - 0.177],0.011 [0.010 - 0.012]
