Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.549 [0.499 - 0.579],0.534 [0.532 - 0.536],0.532 [0.450 - 0.601],0.534 [0.532 - 0.536],0.001 [0.001 - 0.001],0.066 [-0.016 - 0.136],0.002 [0.002 - 0.003]
Demographic,0.505 [0.468 - 0.546],0.510 [0.508 - 0.511],0.510 [0.453 - 0.585],0.510 [0.508 - 0.512],0.001 [0.001 - 0.001],0.020 [-0.038 - 0.095],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.563 [0.510 - 0.590],0.539 [0.537 - 0.541],0.540 [0.469 - 0.588],0.539 [0.537 - 0.541],0.001 [0.001 - 0.001],0.080 [0.007 - 0.127],0.002 [0.002 - 0.003]
