Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.552 [0.522 - 0.579],0.535 [0.533 - 0.537],0.538 [0.490 - 0.584],0.535 [0.533 - 0.537],0.003 [0.002 - 0.003],0.072 [0.026 - 0.120],0.005 [0.004 - 0.006]
Demographic,0.579 [0.550 - 0.611],0.573 [0.571 - 0.575],0.578 [0.532 - 0.623],0.573 [0.571 - 0.575],0.003 [0.003 - 0.003],0.151 [0.104 - 0.196],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.609 [0.576 - 0.635],0.577 [0.575 - 0.579],0.575 [0.524 - 0.625],0.577 [0.575 - 0.579],0.003 [0.003 - 0.003],0.153 [0.100 - 0.201],0.006 [0.005 - 0.007]
