Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.480 [0.460 - 0.502],0.492 [0.489 - 0.494],0.493 [0.458 - 0.534],0.492 [0.489 - 0.494],0.003 [0.003 - 0.003],-0.017 [-0.051 - 0.026],0.006 [0.005 - 0.007]
Demographic,0.500 [0.479 - 0.526],0.509 [0.507 - 0.512],0.513 [0.478 - 0.547],0.509 [0.507 - 0.512],0.003 [0.003 - 0.003],0.022 [-0.014 - 0.057],0.006 [0.006 - 0.007]
Metabolite+Demographic,0.508 [0.485 - 0.532],0.508 [0.506 - 0.510],0.510 [0.481 - 0.541],0.508 [0.506 - 0.510],0.003 [0.003 - 0.003],0.018 [-0.012 - 0.048],0.006 [0.006 - 0.007]
