Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.543 [0.490 - 0.598],0.545 [0.543 - 0.548],0.540 [0.462 - 0.625],0.545 [0.543 - 0.548],0.001 [0.001 - 0.001],0.085 [0.008 - 0.169],0.002 [0.002 - 0.002]
Demographic,0.694 [0.650 - 0.729],0.652 [0.650 - 0.655],0.645 [0.563 - 0.715],0.653 [0.650 - 0.655],0.001 [0.001 - 0.002],0.298 [0.215 - 0.368],0.003 [0.002 - 0.004]
Metabolite+Demographic,0.672 [0.624 - 0.717],0.638 [0.636 - 0.640],0.631 [0.561 - 0.703],0.638 [0.636 - 0.640],0.001 [0.001 - 0.002],0.270 [0.198 - 0.341],0.003 [0.002 - 0.003]
