Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.528 [0.486 - 0.565],0.514 [0.511 - 0.516],0.513 [0.453 - 0.577],0.514 [0.511 - 0.516],0.001 [0.001 - 0.001],0.028 [-0.031 - 0.091],0.002 [0.002 - 0.002]
Demographic,0.532 [0.493 - 0.563],0.498 [0.495 - 0.499],0.501 [0.429 - 0.548],0.498 [0.495 - 0.499],0.001 [0.001 - 0.001],-0.001 [-0.073 - 0.046],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.550 [0.508 - 0.580],0.522 [0.520 - 0.524],0.523 [0.447 - 0.573],0.522 [0.520 - 0.524],0.001 [0.001 - 0.001],0.044 [-0.031 - 0.094],0.002 [0.002 - 0.003]
