Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.583 [0.577 - 0.588],0.560 [0.558 - 0.562],0.561 [0.552 - 0.570],0.560 [0.558 - 0.562],0.059 [0.058 - 0.061],0.121 [0.111 - 0.130],0.107 [0.104 - 0.109]
Demographic,0.601 [0.596 - 0.607],0.571 [0.568 - 0.573],0.571 [0.562 - 0.580],0.571 [0.568 - 0.573],0.062 [0.060 - 0.063],0.142 [0.132 - 0.150],0.111 [0.108 - 0.114]
Metabolite+Demographic,0.610 [0.606 - 0.615],0.581 [0.580 - 0.583],0.582 [0.573 - 0.590],0.581 [0.579 - 0.583],0.064 [0.063 - 0.066],0.164 [0.155 - 0.171],0.116 [0.113 - 0.118]
