Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.524 [0.482 - 0.550],0.521 [0.519 - 0.523],0.526 [0.452 - 0.568],0.521 [0.519 - 0.523],0.002 [0.001 - 0.002],0.047 [-0.028 - 0.089],0.003 [0.003 - 0.004]
Demographic,0.559 [0.525 - 0.589],0.546 [0.544 - 0.548],0.546 [0.493 - 0.601],0.546 [0.544 - 0.548],0.002 [0.002 - 0.002],0.093 [0.039 - 0.147],0.004 [0.003 - 0.004]
Metabolite+Demographic,0.561 [0.532 - 0.593],0.548 [0.546 - 0.550],0.549 [0.493 - 0.600],0.548 [0.546 - 0.550],0.002 [0.002 - 0.002],0.097 [0.042 - 0.149],0.004 [0.003 - 0.004]
