Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.454 [0.404 - 0.499],0.453 [0.452 - 0.455],0.456 [0.386 - 0.520],0.453 [0.452 - 0.455],0.001 [0.001 - 0.001],-0.091 [-0.161 - -0.026],0.001 [0.001 - 0.002]
Demographic,0.589 [0.554 - 0.626],0.572 [0.570 - 0.574],0.566 [0.484 - 0.638],0.572 [0.570 - 0.574],0.001 [0.001 - 0.001],0.138 [0.056 - 0.212],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.571 [0.533 - 0.611],0.559 [0.557 - 0.561],0.557 [0.493 - 0.636],0.559 [0.557 - 0.561],0.001 [0.001 - 0.001],0.116 [0.052 - 0.195],0.002 [0.002 - 0.002]
