Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.708 [0.694 - 0.721],0.657 [0.655 - 0.660],0.658 [0.634 - 0.681],0.657 [0.655 - 0.660],0.019 [0.018 - 0.021],0.315 [0.291 - 0.338],0.038 [0.035 - 0.041]
Demographic,0.732 [0.719 - 0.745],0.671 [0.668 - 0.674],0.671 [0.648 - 0.695],0.671 [0.669 - 0.674],0.021 [0.020 - 0.022],0.343 [0.319 - 0.367],0.040 [0.038 - 0.043]
Metabolite+Demographic,0.756 [0.747 - 0.769],0.696 [0.693 - 0.699],0.694 [0.671 - 0.724],0.696 [0.693 - 0.699],0.023 [0.022 - 0.025],0.391 [0.366 - 0.421],0.045 [0.042 - 0.048]
