Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.121 [0.077,0.165]",3.112e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
SFA%,"0.116 [0.074,0.159]",2.289e-04,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"0.115 [0.072,0.158]",6.953e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,"0.114 [0.069,0.160]",0.003,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,"0.105 [0.061,0.149]",0.010,**,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-TG%,"0.103 [0.059,0.147]",0.018,*,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG,"0.101 [0.058,0.143]",0.015,*,Triglycerides in IDL
XL-HDL-CE%,"-0.091 [-0.132,-0.050]",0.042,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,"-0.093 [-0.135,-0.052]",0.041,*,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,"-0.109 [-0.152,-0.066]",0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C%,"-0.122 [-0.165,-0.078]",1.254e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-C%,"-0.125 [-0.169,-0.080]",1.790e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,"-0.125 [-0.168,-0.082]",4.859e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Omega-6%,"-0.126 [-0.169,-0.083]",3.087e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"-0.128 [-0.172,-0.084]",4.784e-05,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.138 [-0.184,-0.093]",9.985e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"-0.144 [-0.187,-0.101]",2.576e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"-0.147 [-0.191,-0.102]",4.925e-07,***,Degree of Unsaturation
